Id,Label,timeset,pageranks
https://plus.google.com/117587389715494866571?rel=author,,,0.000357
https://r12a.github.io/scripts/tutorial/,,,0.000358
https://twitter.com/Athletics/status/804086215527964673,,,0.000364
https://twitter.com/GoogleDesign/status/963826961536704512,,,0.000364
https://w3techs.com/technologies/details/en-utf8/all/all,,,0.000355
https://wenlin.com/cdl,,,0.000355
https://wikimediafoundation.org/wiki/Home,,,0.00037
https://www./consortium/donations.html,,,0.000375
https://www.adobe.com/devnet/opentype/afdko.html,,,0.000355
https://www.amazon.fr/dp/2765409749?tag=unicode0a-21&camp=1414&creative=6410&linkCode=as1&creativeASIN=2765409749&adid=10XY3DCXG31M78PZ5VQQ&,,,0.000362
https://www.elastic.co/blog/elastic-love-for-the-adopt-a-character-program-and-the-unicode-consortium,,,0.000364
"https://www.google.com/maps/place/222+Caspian+Dr,+Sunnyvale,+CA+94089",,,0.000389
https://www.iana.org/assignments/language-subtag-registry/language-subtag-registry,,,0.000395
https://www.iso.org/committee/45050.html,,,0.000356
https://www.iso.org/committee/48104.html,,,0.000356
https://www.iso.org/committee/48750.html,,,0.000356
https://www.iso.org/iso-3166-country-codes.html,,,0.000395
https://www.iso.org/iso-4217-currency-codes.html,,,0.000395
https://www.iso.org/obp/ui/#iso:std:iso:15924:ed-1:v1:en,,,0.000395
https://www.itscj.ipsj.or.jp/itscj_english/iso-ir/ISO-IR.pdf,,,0.000351
https://www.loc.gov/,,,0.000356
https://www.loc.gov/standards/iso639-2/,,,0.000356
https://www.microsoft.com/en-us/Typography/default.aspx,,,0.000355
https://www.microsoft.com/en-us/Typography/SpecificationsOverview.aspx,,,0.000359
https://www.nextiva.com,,,0.000352
https://www.pcworld.com/article/145089/article.html,,,0.000353
https://www.pik.bzh,,,0.000352
https://www.w3.org/International/questions/qa-choosing-encodings#avoid,,,0.000372
https://www.w3.org/TR/html5/document-metadata#charset,,,0.000372
https://www.wikipedia.org,,,0.000365
img/donate-bevelled2.png,,,0.000375
img/icon-blogger_32.png,,,0.000375
img/icon-facebook_32.png,,,0.000375
img/icon-gplus-32-shadow.png,,,0.000375
img/icon-rss_32.png,,,0.000375
img/icon-twitter_32.png,,,0.000375
img/iuc42-banner-sd.jpg,,,0.000375
img/new.gif,,,0.000375
index.html,,,0.000624
iso15924/codechanges.html,,,0.000346
internships.html,,,0.000379
ipr_policy.html,,,0.000367
iso15924,,,0.000379
iso15924/iso15924chform.html,,,0.000396
iso15924/standard/index.html,,,0.000348
iso15924chform.html,,,0.000413
iso15924-codes.html,,,0.000382
iso15924-en.html,,,0.000382
iso15924form.html,,,0.000437
iso15924-fr.html,,,0.000382
iso15924jac.html,,,0.000395
iso15924-num.html,,,0.000382
iso15924-text.html,,,0.000424
ivd/index.html,,,0.000374
javascript:;,,,0.000366
join.html,,,0.000364
keyboards.html,,,0.000388
L2/,,,0.000389
L2/all-docs.html,,,0.000399
L2/Historical/,,,0.000351
L2/L1990/Register-1990.html,,,0.000351
L2/L1991/Register-1991.html,,,0.000351
L2/L1991-UTC/RegisterUTC-1991.html,,,0.000351
L2/L1992/Register-1992.html,,,0.000351
L2/L1992-UTC/RegisterUTC-1992.html,,,0.000351
L2/L1993/Register-1993.html,,,0.000351
L2/L1993-UTC/RegisterUTC-1993.html,,,0.000351
L2/L1994/Register-1994.html,,,0.000351
L2/L1994-UTC/RegisterUTC-1994.html,,,0.000351
L2/L1995/Register-1995.html,,,0.000351
L2/L1995-UTC/RegisterUTC-1995.html,,,0.000351
L2/L1996/Register-1996.html,,,0.000351
L2/L1996-UTC/RegisterUTC-1996.html,,,0.000351
L2/L1997/Register-1997.html,,,0.000351
L2/L1997-UTC/RegisterUTC-1997.html,,,0.000351
L2/L1998/Register-1998.html,,,0.000351
L2/L1998-UTC/RegisterUTC-1998.html,,,0.000351
L2/L1999/n1959.pdf,,,0.000352
L2/L1999/Register-1999.html,,,0.000351
L2/L1999-UTC/RegisterUTC-1999.html,,,0.000351
L2/L2000/Register-2000.html,,,0.000351
L2/L2000-UTC/RegisterUTC-2000.html,,,0.000351
L2/L2001/Register-2001.html,,,0.000351
L2/L2002/Register-2002.html,,,0.000351
L2/L2003/Register-2003.html,,,0.000351
L2/L2004/Register-2004.html,,,0.000351
L2/L2005/Register-2005.html,,,0.000351
L2/L2006/Register-2006.html,,,0.000351
L2/L2007/Register-2007.html,,,0.000351
L2/L2008/Register-2008.html,,,0.000351
L2/L2009/Register-2009.html,,,0.000351
L2/L2010/10005-n3756-loma.pdf,,,0.000352
L2/L2010/10063-n3762-kpelle.pdf,,,0.000352
L2/L2010/10231-n3842-balti.pdf,,,0.000352
L2/L2010/10295-pyu-chart.pdf,,,0.000352
L2/L2010/Register-2010.html,,,0.000351
L2/L2011/11103-balti-b.pdf,,,0.000352
L2/L2011/11106-gurung-khema.pdf,,,0.000352
L2/L2011/11145-kirat-rai.pdf,,,0.000352
L2/L2011/11178-n4043.pdf,,,0.000352
L2/L2011/11280-n4128-moon.pdf,,,0.000352
L2/L2011/11353.htm,,,0.000351
L2/L2011/11362-n4146-woleai.pdf,,,0.000352
L2/L2011/Register-2011.html,,,0.000351
L2/L2012/12125-kawi.pdf,,,0.000352
L2/L2012/12228-n4292-afaka.pdf,,,0.000352
L2/L2012/12229-n4293-bagam.pdf,,,0.000352
L2/L2012/12238.htm,,,0.00035
L2/L2012/12239.htm,,,0.000355
L2/L2012/12311-n4323-mwangwego.pdf,,,0.000352
L2/L2012/12342.htm,,,0.00035
L2/L2012/12343.htm,,,0.00035
L2/L2012/Register-2012.html,,,0.000351
L2/L2013/13010.htm,,,0.00035
L2/L2013/13011.htm,,,0.00035
L2/L2013/13057.htm,,,0.00035
L2/L2013/13058.htm,,,0.00035
L2/L2013/13131.htm,,,0.00035
L2/L2013/13132.htm,,,0.000355
L2/L2013/13199.htm,,,0.00035
L2/L2013/13200.htm,,,0.000355
L2/L2013/13229-eskaya.pdf,,,0.000352
L2/L2013/13230-intro-khimhun-tangsa.pdf,,,0.000352
L2/L2013/13231-intro-mossang-tangsa.pdf,,,0.000352
L2/L2013/Register-2013.html,,,0.000351
L2/L2014/14009r-power-symbol.pdf,,,0.000363
L2/L2014/14025.htm,,,0.00035
L2/L2014/14026.htm,,,0.000355
L2/L2014/14099.htm,,,0.00035
L2/L2014/14100.htm,,,0.000355
L2/L2014/14176.htm,,,0.00035
L2/L2014/14177.htm,,,0.000355
L2/L2014/14219r-n4628-adlam.pdf,,,0.000352
L2/L2014/14249.htm,,,0.00035
L2/L2014/14250.htm,,,0.000355
L2/L2014/14285r3-newa.pdf,,,0.000352
L2/L2014/Register-2014.html,,,0.000351
L2/L2015/15004r-soyombo.pdf,,,0.000352
L2/L2015/15016.htm,,,0.00035
L2/L2015/15017.htm,,,0.000355
L2/L2015/15066r-diwani-siyaq.pdf,,,0.000352
L2/L2015/15090r-masaram-gondi.pdf,,,0.000352
L2/L2015/15106.htm,,,0.00035
L2/L2015/15107.htm,,,0.000355
L2/L2015/15121r2-indic-siyaq.pdf,,,0.000352
L2/L2015/15122r-persian-siyaq.pdf,,,0.000352
L2/L2015/15186.htm,,,0.00035
L2/L2015/15187.htm,,,0.000355
L2/L2015/15233-makasar.pdf,,,0.000352
L2/L2015/15234r-dogra.pdf,,,0.000352
L2/L2015/15235-gunjala-gondi.pdf,,,0.000352
L2/L2015/15245-n4697-nushu.pdf,,,0.000352
L2/L2015/15253.htm,,,0.00035
L2/L2015/15254.htm,,,0.000355
L2/L2015/15337-zanabazar-square.pdf,,,0.000352
L2/L2015/Register-2015.html,,,0.000351
L2/L2016/16003.htm,,,0.00035
L2/L2016/16004.htm,,,0.000355
L2/L2016/16014-paucinhau-syllabary.pdf,,,0.000352
L2/L2016/16069-n4709-garay-revision.pdf,,,0.000352
L2/L2016/16101r-medefaidrin.pdf,,,0.000352
L2/L2016/16120.htm,,,0.00035
L2/L2016/16121.htm,,,0.000355
L2/L2016/16202.htm,,,0.00035
L2/L2016/16203.htm,,,0.000355
L2/L2016/16245r-n4738r2-khitan-small.pdf,,,0.000352
L2/L2016/16311r-hanifi-rohingya.pdf,,,0.000352
L2/L2016/16312r-old-sogdian.pdf,,,0.000352
L2/L2016/16324.htm,,,0.00035
L2/L2016/16325.htm,,,0.000355
L2/L2016/16371r2-sogdian.pdf,,,0.000352
L2/L2016/Register-2016.html,,,0.000352
L2/L2017/17002r3-n4780r3-nyiakeng-puachue-hmong.pdf,,,0.000352
L2/L2017/17015.htm,,,0.00035
L2/L2017/17016.htm,,,0.000355
L2/L2017/17067r2-n4787r2-wancho.pdf,,,0.000352
L2/L2017/17102.htm,,,0.00035
L2/L2017/17103.htm,,,0.000355
L2/L2017/17162-nandinagari.pdf,,,0.000352
L2/L2017/17221.htm,,,0.00035
L2/L2017/17222.htm,,,0.000355
L2/L2017/17226r2-elymaic.pdf,,,0.000352
L2/L2017/17348r-ottoman-siyaq.pdf,,,0.000352
L2/L2017/17361.htm,,,0.00035
L2/L2017/17362.htm,,,0.000355
L2/L2017/Register-2017.html,,,0.000352
L2/L2018/18006.htm,,,0.00035
L2/L2018/18007.htm,,,0.000355
L2/L2018/18016r-dives-akuru.pdf,,,0.000352
L2/L2018/18044-encoding-emoji.pdf,,,0.000355
L2/L2018/18114.htm,,,0.00035
L2/L2018/18115.htm,,,0.00035
L2/L2019/Register-2019.html,,,0.000348
L2/L2020/Register-2020.html,,,0.000348
L2/L2search.html#number,,,0.000348
L2/L-SD2.htm,,,0.000373
L2/meetings/utc-meetings-early.html,,,0.000355
L2/meetings/utc-meetings-early.html#joint,,,0.00035
L2/reg-hist.html,,,0.000351
L2/sc2standards.html,,,0.000351
L2/summary.html,,,0.000386
L2018/,,,0.000348
L2018/18001-register-2017.htm,,,0.000348
L2018/18002-axe-emoji.pdf,,,0.000348
L2018/18003-parachute-emoji.pdf,,,0.000348
L2018/18004-compat-dprk.pdf,,,0.000348
L2018/18005-n4925-names-for-large-scripts.pdf,,,0.000348
L2018/18006.htm,,,0.000348
L2018/18007.htm,,,0.000348
L2018/18008-closed-ai.html,,,0.000348
L2018/18009-pubrev.html,,,0.000348
L2018/18010r-khwarezmian.pdf,,,0.000348
L2018/18011-info-kps9566-2011.pdf,,,0.000348
L2018/18012-irgn2273-four-new-idcs.pdf,,,0.000348
L2018/18013-svs-proposal.pdf,,,0.000348
L2018/18014-feedbk-dprk-symbols.pdf,,,0.000348
L2018/18015-malayalam-end-text-mark.pdf,,,0.000348
L2018/18016r-dives-akuru.pdf,,,0.000348
L2018/18017-encl-postal-mark.pdf,,,0.000348
L2018/18018-chess-emoji.pdf,,,0.000348
L2018/18019-poison-emoji.pdf,,,0.000348
L2018/18020-std-var-seq-bopomofo-i.pdf,,,0.000348
L2018/18021-bopomofo-info.pdf,,,0.000348
L2018/18022-emoji-gender.pdf,,,0.000348
L2018/18023-emoji-recs.pdf,,,0.000348
L2018/18024-emoji-recs12.pdf,,,0.000348
L2018/18025-fdbk-editorial.pdf,,,0.000348
L2018/18026-bidi-math-prop.html,,,0.000348
L2018/18027-wg2-fdbk-response.pdf,,,0.000348
L2018/18028-hamza-proposal.pdf,,,0.000348
L2018/18029-diya-emoji-name-fdbk.pdf,,,0.000348
L2018/18030-palaeohispanic.pdf,,,0.000348
L2018/18031-wg2-comments.pdf,,,0.000348
L2018/18032-hindko.pdf,,,0.000348
L2018/18033-emoji-diya-name-retain.pdf,,,0.000348
L2018/18034-malayalam-pushpika-name-chg.pdf,,,0.000348
L2018/18035-vedic-gomukha-issues.pdf,,,0.000348
L2018/18036-n4926-egyptian-controls.pdf,,,0.000348
L2018/18037-case-map-circled-m.pdf,,,0.000348
L2018/18038-mayan.pdf,,,0.000348
L2018/18039-script-adhoc-rec.pdf,,,0.000348
L2018/18040-sei-liaison-rept.pdf,,,0.000348
L2018/18041-n4927-add-thai.pdf,,,0.000348
L2018/18042-n4927a-iso-cd-20674-4.pdf,,,0.000348
L2018/18043-n4927b-iso-tc046-n2654-results.pdf,,,0.000348
L2018/18044-encoding-emoji.pdf,,,0.000348
L2018/18045-usource-china-tel-5831.pdf,,,0.000348
L2018/18046-virama-zwj.pdf,,,0.000348
L2018/18047-mayan-presentation.pdf,,,0.000348
L2018/18048-4idc-comments.pdf,,,0.000348
L2018/18049r-bidi-mirror.txt,,,0.000348
L2018/18050-seg-rule-update.pdf,,,0.000348
L2018/18051r-emoji-ad-hoc-resp.pdf,,,0.000348
L2018/18052-bopomofo-cmt.pdf,,,0.000348
L2018/18053-consonant-suffixed.txt,,,0.000348
L2018/18054-tamil-shri.txt,,,0.000348
L2018/18055-feedbk-uax29.pdf,,,0.000348
L2018/18056-future-adds.pdf,,,0.000348
L2018/18057-kps9566-excl.pdf,,,0.000348
L2018/18058-postal-mark-triangle.pdf,,,0.000348
L2018/18059-pirate-flag.pdf,,,0.000348
L2018/18060-sinhala-candrabindu.pdf,,,0.000348
L2018/18061r-luri-letters.pdf,,,0.000348
L2018/18062r-moon-var-prop2.pdf,,,0.000348
L2018/18063-remove-ucs2003-ext-b.pdf,,,0.000348
L2018/18064-add-uax45-chars.pdf,,,0.000348
L2018/18065-gsource-chg.pdf,,,0.000348
L2018/18066r-iicore-changes.pdf,,,0.000348
L2018/18067-couple-emoji.pdf,,,0.000348
L2018/18068-n4939-thai-noi-translit.pdf,,,0.000348
L2018/18069-miao-fdbk.pdf,,,0.000348
L2018/18070-feedback-thai-cd.pdf,,,0.000348
L2018/18071-irgn2298-cmt.pdf,,,0.000348
L2018/18072-toward-thai-noi.pdf,,,0.000348
L2018/18073-svs-proposal.pdf,,,0.000348
L2018/18074-sloth-emoji-.pdf,,,0.000348
L2018/18075-ardhavisarga-props.pdf,,,0.000348
L2018/18076-garlic-emoji.pdf,,,0.000348
L2018/18077-onion-emoji.pdf,,,0.000348
L2018/18078-tibetan-depr.pdf,,,0.000348
L2018/18079-sinhala-candrabindu.pdf,,,0.000348
L2018/18080-accessibility-emoji.pdf,,,0.000348
L2018/18081-rejang-numbers.pdf,,,0.000348
L2018/18082-cjk-misc.pdf,,,0.000348
L2018/18083-pallava.pdf,,,0.000348
L2018/18084-takri-vowel-sign-r.pdf,,,0.000348
L2018/18085-sirmauri.pdf,,,0.000348
L2018/18086-auto-rickshaw-emoji.pdf,,,0.000348
L2018/18087-waffle-emoji.pdf,,,0.000348
L2018/18088-tally-marks.pdf,,,0.000348
L2018/18089-ext-emoj-suppt.pdf,,,0.000348
L2018/18090-tachograph-symbols.pdf,,,0.000348
L2018/18091-sitting-standing-emoji.pdf,,,0.000348
L2018/18092-blood-drop-emoji.pdf,,,0.000348
L2018/18093-otter-emoji.pdf,,,0.000348
L2018/18094-arabic-hausa.pdf,,,0.000348
L2018/18095-tachograph-fdbk.pdf,,,0.000348
L2018/18096-telegraph-upd.pdf,,,0.000348
L2018/18097-nine-usource-adds.pdf,,,0.000348
L2018/18098-flamingo-emoji.pdf,,,0.000348
L2018/18099-mwg2-1-mong-proposal.pdf,,,0.000348
L2018/18100-mwg2-2-opinions.pdf,,,0.000348
L2018/18101-mwg2-3-graphetic-analysis.pdf,,,0.000348
L2018/18102-mwg2-4-graphetic-model.pdf,,,0.000348
L2018/18103-mwg2-7-updates-phonetic.pdf,,,0.000348
L2018/18104-mwg2-8-cmpr-graphetic-phonetic.pdf,,,0.000348
L2018/18105-mwg2-9-unicode-mong.pdf,,,0.000348
L2018/18106-mwg2-12-current-problems.pdf,,,0.000348
L2018/18107-mwg2-13-summary-improvement.pdf,,,0.000348
L2018/18108-mwg2-14-meeting-report.pdf,,,0.000348
L2018/18109-utr53-disp-fdbk.html,,,0.000348
L2018/18110-gender-update.pdf,,,0.000348
L2018/18111-iceberg-emoji.pdf,,,0.000348
L2018/18112-butter-emoji.pdf,,,0.000348
L2018/18113-ballet-emoji.pdf,,,0.000348
L2018/18114.htm,,,0.000348
L2018/18115.htm,,,0.000348
L2018/18116-closed-ai.html,,,0.000348
L2018/18117-pubrev.html,,,0.000348
L2018/18118-redefine-default-sortkey.pdf,,,0.000348
L2018/18119-uax38-regex-changes.pdf,,,0.000348
L2018/18120-new-char-property.pdf,,,0.000348
L2018/18121r-n4943-khitan-cluster.pdf,,,0.000348
L2018/18122-mate-emoji.pdf,,,0.000348
L2018/18123-oyster-emoji.pdf,,,0.000348
L2018/18124-banjo-emoji.pdf,,,0.000348
L2018/18125-falafel-emoji.pdf,,,0.000348
L2018/18126-old-uyghur.pdf,,,0.000348
L2018/18127-ringed-planet.pdf,,,0.000348
L2018/18128-skunk-emoji.pdf,,,0.000348
L2018/18129-yo-yo-emoji.pdf,,,0.000348
L2018/18130-juice-emoji.pdf,,,0.000348
L2018/18131-n4942-shuishu-cmt.pdf,,,0.000348
L2018/18132-n4945-zanabazar-add.pdf,,,0.000348
L2018/18133-n4946-shuishu-cmt2.pdf,,,0.000348
L2018/18134-nelson-uax45-fenn.pdf,,,0.000348
L2018/18135-kite-emoji.pdf,,,0.000348
L2018/18136-tamil-shrii-cmt.txt,,,0.000348
L2018/18137-orangutan-emoji.pdf,,,0.000348
L2018/18138-access-fdbk.pdf,,,0.000348
L2018/18139-pinch-emoji.pdf,,,0.000348
L2018/18140-stethoscope-emoji.pdf,,,0.000348
L2018/18141r2-emoji-colors.pdf,,,0.000348
L2018/18142-medefaidrin-corr.pdf,,,0.000348
L2018/18143r2-emoji-recs.pdf,,,0.000348
L2018/18144-sari-emoji.pdf,,,0.000348
L2018/18145-malayalam-mark.pdf,,,0.000348
L2018/18146-bandage-emoji.pdf,,,0.000348
L2018/18147-uax29-32-draft.pdf,,,0.000348
L2018/18148-uts51-13-draft.pdf,,,0.000348
L2018/18149-uax44-21-draft.pdf,,,0.000348
L2018/18150-uts10-37-draft.pdf,,,0.000348
L2018/18151-utr53-2-draft.pdf,,,0.000348
L2018/18152-uax11-34-draft.pdf,,,0.000348
L2018/18153-uax38-24-draft.pdf,,,0.000348
L2018/18154-uax45-18-draft.pdf,,,0.000348
L2018/18155-uax9-38-draft.pdf,,,0.000348
L2018/18156-uax50-20-draft.pdf,,,0.000348
L2018/18157-uax15-46-draft.pdf,,,0.000348
L2018/18158-uax41-22-draft.pdf,,,0.000348
L2018/18159-uax31-28-draft.pdf,,,0.000348
L2018/18160-uts39-16-draft.pdf,,,0.000348
L2018/18161-uts46-20-draft.pdf,,,0.000348
L2018/18162-uax14-40-draft.pdf,,,0.000348
L2018/18163-uax42-22-draft.pdf,,,0.000348
L2018/18164r-chorasmian.pdf,,,0.000348
L2018/18165-n4944-hieroglyphs.pdf,,,0.000348
L2018/18166-swimsuit-emoji.pdf,,,0.000348
L2018/18167-shorts-briefs-emoji.pdf,,,0.000348
L2018/18168-script-rec.pdf,,,0.000348
L2018/18169-sei-liaison-rept.pdf,,,0.000348
L2018/18170-shogi.pdf,,,0.000348
L2018/18171-vowels-below.pdf,,,0.000348
L2018/18172-tamil-shrii-cmt.pdf,,,0.000348
L2018/18173-linebreak-chg.pdf,,,0.000348
L2018/18174-hindko.pdf,,,0.000348
L2018/18175-tigalari-reply.pdf,,,0.000348
L2018/18176-future-adds.pdf,,,0.000348
L2018/18177-irgn2285-activity-rept.pdf,,,0.000348
L2018/18178-saw-emoji.pdf,,,0.000348
L2018/18179-screwdriver-emoji.pdf,,,0.000348
L2018/18180-name-changes.pdf,,,0.000348
L2018/18181-n4947-assamese.pdf,,,0.000348
L2018/18184-symbol-for-type-a-elec.pdf,,,0.000348
L2018/18185-security.pdf,,,0.000348
L2018/18186-mem-align.pdf,,,0.000348
L2018/18187-utf-32-fdbk.pdf,,,0.000348
L2018/18188-web-platform-diff.pdf,,,0.000348
L2018/18189-irgn-2290-irg50-recs.pdf,,,0.000348
L2018/18190-american-dozenal.pdf,,,0.000348
L2018/18191-emoji12-cmt.pdf,,,0.000348
L2018/18192-emoji12-cmt-resp.pdf,,,0.000348
L2018/18193-shuishu-n4956.pdf,,,0.000348
L2018/18194-tangut-n4957.pdf,,,0.000348
L2018/18195-iso-stage-req.pdf,,,0.000348
L2018/18196-iso-resp.txt,,,0.000348
L2018/18197-ninja-emoji.pdf,,,0.000348
L2018/18198-colour-mod-chars.pdf,,,0.000348
L2018/18199-camouflage-helmet-emoji.pdf,,,0.000348
L2018/18200-feather-emoji.pdf,,,0.000348
L2018/18201-symbols-9995.pdf,,,0.000348
levels.html#full,,,0.000352
levels.html#institute,,,0.000352
levels.html#support,,,0.000352
logistics-utc154.html,,,0.000362
logo_policy.html,,,0.000367
mail-arch/,,,0.000403
mailman/listinfo,,,0.000366
mailto:aac-help@unicode.org?subject=Help with Adopt-a-Character,,,0.000364
mailto:asmus@unicode.org,,,0.000356
mailto:Convenor:%20Michel%20Suignard%20(michel@unicode.org),,,0.00036
mailto:docsubmit@unicode.org,,,0.000366
mailto:info@unicodeconference.org,,,0.000383
mailto:ken@unicode.org,,,0.000413
mailto:lunde@adobe.com,,,0.000429
mailto:mark@macchiato.com,,,0.000389
mailto:markdavis@google.com,,,0.000386
mailto:markus.icu@gmail.com,,,0.000389
members.html,,,0.000364
members/,,,0.000387
members/docsubmit.html,,,0.000387
members/index.html,,,0.000393
members/index.html#cldr,,,0.000353
memblogo.html,,,0.000356
mwgm2-restaurants.pdf,,,0.000377
news.html,,,0.000365
notes/about-notes.html,,,0.000378
notes/tn1/,,,0.000368
notes/tn10/,,,0.000366
notes/tn11/,,,0.000354
notes/tn12/,,,0.000354
notes/tn13/,,,0.000354
notes/tn14/,,,0.00038
notes/tn15/,,,0.000354
notes/tn17/,,,0.000354
notes/tn18/,,,0.000354
notes/tn19/,,,0.000366
notes/tn2/,,,0.000354
notes/tn20/,,,0.000354
notes/tn21/,,,0.000374
notes/tn22/,,,0.000354
notes/tn23/,,,0.000366
notes/tn24/,,,0.000354
notes/tn25/,,,0.000354
notes/tn26/,,,0.000374
notes/tn27/,,,0.000354
notes/tn28/,,,0.000354
notes/tn29/,,,0.000354
notes/tn3/,,,0.000354
notes/tn30/,,,0.000354
notes/tn31/,,,0.000354
notes/tn32/,,,0.000371
notes/tn33/,,,0.000354
notes/tn34/,,,0.000354
notes/tn35/,,,0.000354
notes/tn36/,,,0.000354
notes/tn37/,,,0.000354
notes/tn39/,,,0.000354
notes/tn4/,,,0.000354
notes/tn40/,,,0.000354
notes/tn41/,,,0.000354
notes/tn42/,,,0.000354
notes/tn5/,,,0.000365
notes/tn6/,,,0.000364
notes/tn7/,,,0.000354
notes/tn8/,,,0.000354
notes/tn9/,,,0.000372
not-the-roadmap/,,,0.000372
onlinedat/related.html,,,0.000369
online-tools.html,,,0.000388
past-conf.html,,,0.000383
patent_policy.html,,,0.000367
PDF/U0000.pdf,,,0.00035
PDF/U0080.pdf,,,0.00035
PDF/U0100.pdf,,,0.00035
PDF/U0180.pdf,,,0.00035
PDF/U0250.pdf,,,0.00035
PDF/U02B0.pdf,,,0.00035
PDF/U0300.pdf,,,0.00035
PDF/U0370.pdf,,,0.00035
PDF/U0400.pdf,,,0.00035
PDF/U0500.pdf,,,0.00035
PDF/U0530.pdf,,,0.00035
PDF/U0590.pdf,,,0.00035
PDF/U0600.pdf,,,0.00035
PDF/U0700.pdf,,,0.00035
PDF/U0750.pdf,,,0.00035
PDF/U0780.pdf,,,0.00035
PDF/U07C0.pdf,,,0.00035
PDF/U0800.pdf,,,0.00035
PDF/U0840.pdf,,,0.00035
PDF/U0860.pdf,,,0.00035
PDF/U08A0.pdf,,,0.00035
PDF/U0900.pdf,,,0.00035
PDF/U0980.pdf,,,0.00035
PDF/U0A00.pdf,,,0.00035
PDF/U0A80.pdf,,,0.00035
PDF/U0B00.pdf,,,0.00035
PDF/U0B80.pdf,,,0.00035
PDF/U0C00.pdf,,,0.00035
PDF/U0C80.pdf,,,0.00035
PDF/U0D00.pdf,,,0.00035
PDF/U0D80.pdf,,,0.00035
PDF/U0E00.pdf,,,0.00035
PDF/U0E80.pdf,,,0.00035
PDF/U0F00.pdf,,,0.00035
PDF/U1000.pdf,,,0.00035
PDF/U10000.pdf,,,0.00035
PDF/U100000.pdf,,,0.00035
PDF/U10080.pdf,,,0.00035
PDF/U10100.pdf,,,0.00035
PDF/U10140.pdf,,,0.00035
PDF/U10190.pdf,,,0.00035
PDF/U101D0.pdf,,,0.00035
PDF/U10280.pdf,,,0.00035
PDF/U102A0.pdf,,,0.00035
PDF/U102E0.pdf,,,0.00035
PDF/U10300.pdf,,,0.00035
PDF/U10330.pdf,,,0.00035
PDF/U10350.pdf,,,0.00035
PDF/U10380.pdf,,,0.00035
PDF/U103A0.pdf,,,0.00035
PDF/U10400.pdf,,,0.00035
PDF/U10450.pdf,,,0.00035
PDF/U10480.pdf,,,0.00035
PDF/U104B0.pdf,,,0.00035
PDF/U10500.pdf,,,0.00035
PDF/U10530.pdf,,,0.00035
PDF/U10600.pdf,,,0.00035
PDF/U10800.pdf,,,0.00035
PDF/U10840.pdf,,,0.00035
PDF/U10860.pdf,,,0.00035
PDF/U10880.pdf,,,0.00035
PDF/U108E0.pdf,,,0.00035
PDF/U10900.pdf,,,0.00035
PDF/U10920.pdf,,,0.00035
PDF/U10980.pdf,,,0.00035
PDF/U109A0.pdf,,,0.00035
PDF/U10A0.pdf,,,0.00035
PDF/U10A00.pdf,,,0.00035
PDF/U10A60.pdf,,,0.00035
PDF/U10A80.pdf,,,0.00035
PDF/U10AC0.pdf,,,0.00035
PDF/U10B00.pdf,,,0.00035
PDF/U10B40.pdf,,,0.00035
PDF/U10B60.pdf,,,0.00035
PDF/U10B80.pdf,,,0.00035
PDF/U10C00.pdf,,,0.00035
PDF/U10C80.pdf,,,0.00035
PDF/U10D00.pdf,,,0.00035
PDF/U10E60.pdf,,,0.00035
PDF/U10F00.pdf,,,0.00035
PDF/U10F30.pdf,,,0.00035
PDF/U10FF80.pdf,,,0.000349
PDF/U1100.pdf,,,0.00035
PDF/U11000.pdf,,,0.00035
PDF/U11080.pdf,,,0.00035
PDF/U110D0.pdf,,,0.00035
PDF/U11100.pdf,,,0.00035
PDF/U11150.pdf,,,0.00035
PDF/U11180.pdf,,,0.00035
PDF/U111E0.pdf,,,0.00035
PDF/U11200.pdf,,,0.00035
PDF/U11280.pdf,,,0.00035
PDF/U112B0.pdf,,,0.00035
PDF/U11300.pdf,,,0.00035
PDF/U11400.pdf,,,0.00035
PDF/U11480.pdf,,,0.00035
PDF/U11580.pdf,,,0.00035
PDF/U11600.pdf,,,0.00035
PDF/U11660.pdf,,,0.00035
PDF/U11680.pdf,,,0.00035
PDF/U11700.pdf,,,0.00035
PDF/U11800.pdf,,,0.00035
PDF/U118A0.pdf,,,0.00035
PDF/U11A00.pdf,,,0.00035
PDF/U11A50.pdf,,,0.00035
PDF/U11AC0.pdf,,,0.00035
PDF/U11C00.pdf,,,0.00035
PDF/U11C70.pdf,,,0.00035
PDF/U11D00.pdf,,,0.00035
PDF/U11D60.pdf,,,0.00035
PDF/U11EE0.pdf,,,0.00035
PDF/U1200.pdf,,,0.00035
PDF/U12000.pdf,,,0.00035
PDF/U12400.pdf,,,0.00035
PDF/U12480.pdf,,,0.00035
PDF/U13000.pdf,,,0.00035
PDF/U1380.pdf,,,0.00035
PDF/U13A0.pdf,,,0.00035
PDF/U1400.pdf,,,0.00035
PDF/U14400.pdf,,,0.00035
PDF/U1680.pdf,,,0.00035
PDF/U16800.pdf,,,0.00035
PDF/U16A0.pdf,,,0.00035
PDF/U16A40.pdf,,,0.00035
PDF/U16AD0.pdf,,,0.00035
PDF/U16B00.pdf,,,0.00035
PDF/U16E40.pdf,,,0.00035
PDF/U16F00.pdf,,,0.00035
PDF/U16FE0.pdf,,,0.00035
PDF/U1700.pdf,,,0.00035
PDF/U17000.pdf,,,0.00035
PDF/U1720.pdf,,,0.00035
PDF/U1740.pdf,,,0.00035
