Id,Label,timeset,pageranks,eigencentrality
http://www.iso.org/iso/standards_development/technical_committees/list_of_iso_technical_committees/iso_technical_committee.htm?commid=45020,,,0.000358,0.00486
http://www.iso.org/iso/standards_development/technical_committees/list_of_iso_technical_committees/iso_technical_committee.htm?commid=48124,,,0.000353,0.004514
http://www.iso.org/ittf,,,0.000358,0.00486
http://www.isoc.org/,,,0.000358,0.00486
http://www.itscj.ipsj.or.jp/ISO-IR/,,,0.000358,0.00486
http://www.itu.int,,,0.000367,0.009657
http://www.itu.int/opb/publications.aspx?parent=T-SP&view=T-SP2,,,0.00035,0.009026
http://www.iwatafont.co.jp/news/pr6.html,,,0.000358,0.002201
http://www.javaworld.com/javaworld/jw-01-1998/jw-01-indepth_p.html,,,0.000355,0.007377
http://www.jhu.edu/~gazette/2000/nov1300/13cuneif.html,,,0.000355,0.007377
http://www.jhu.edu/digitalhammurabi/ice/ice.html,,,0.000353,0.004514
http://www.joelonsoftware.com/articles/Unicode.html,,,0.000355,0.007377
http://www.jsa.or.jp/default_english.asp,,,0.000357,0.002468
http://www.jtc1.org,,,0.000358,0.00486
http://www.kika.tech,,,0.000355,0.004186
http://www.kokusaika.jp/en/info/149-news-20100409.html,,,0.000372,0.004539
http://www.kotus.fi/index.phtml?l=en,,,0.000353,0.004514
http://www.le-dictionnaire.com/definition.php?mot=downloader,,,0.00035,0.009026
http://www.legacy.com/obituaries/mercurynews/obituary.aspx?pid=158762823,,,0.000372,0.004539
http://www.linguistics.berkeley.edu/,,,0.000355,0.004186
http://www.linguistics.berkeley.edu/sei,,,0.000355,0.006207
http://www.linguistics.berkeley.edu/sei/USR.html,,,0.000361,0.00404
http://www.linux.com/articles/39911,,,0.000355,0.007377
http://www.linux.com/feature/60386,,,0.000355,0.007377
http://www.linuxjournal.com/article.php?sid=7711,,,0.000355,0.007377
http://www.loc.gov/index.html,,,0.000353,0.004514
http://www.loc.gov/marc/specifications/specchareacc.html,,,0.000357,0.002468
http://www.loc.gov/standards/iso639-2/,,,0.00035,0.009026
http://www.loc.gov/standards/iso639-2/langcodes.html,,,0.00035,0.009026
http://www.lsadc.org/,,,0.000353,0.004514
http://www.lulu.com/spotlight/unicode,,,0.000411,0.021962
http://www.macchiato.com/unicode/nfc-faq,,,0.000361,0.002081
http://www.mcfmyanmar.org/myanmar-unicode-converter/,,,0.000359,0.001912
http://www.microsoft.com,,,0.000355,0.004186
http://www.microsoft.com/typography/developers/opentype/default.htm,,,0.00036,0.005576
http://www.microsoft.com/typography/developers/volt/default.htm,,,0.000367,0.010568
http://www.microsoft.com/typography/otspec/cmap.htm,,,0.000358,0.002201
http://www.microsoft.com/typography/otspec/otlist.htm,,,0.000355,0.004991
http://www.microsoft.com/typography/tools/vtt.htm,,,0.000355,0.004991
http://www.microsoft.com/typography/tt/tt.htm,,,0.000367,0.010568
http://www.microsoft.com/typography/VOLT%20and%20InDesign/ligatures.mspx,,,0.000362,0.00322
http://www.monotypeimaging.com,,,0.000355,0.004186
http://www.mosict.gov.bd,,,0.000355,0.004186
http://www.mozilla.com/,,,0.000371,0.004539
http://www.mozilla.org/,,,0.000353,0.004514
http://www.multilingual.com/articleDetail.php?id=606,,,0.000355,0.007377
http://www.multilingual.com/articleDetail.php?id=757,,,0.000355,0.007377
http://www.multilingual.com/articleDetail.php?id=937,,,0.000355,0.007377
http://www.neh.gov,,,0.000353,0.004514
http://www.netflix.com,,,0.000355,0.004186
http://www.nic.at,,,0.000355,0.002176
http://www.nic.de,,,0.000355,0.002176
http://www.niso.org/,,,0.000353,0.004514
http://www.nomfoundation.org,,,0.000372,0.004539
http://www.novasteps.com/shake-n-break.html,,,0.000359,0.001912
http://www.nyu.edu/its/pubs/connect/archives/96fall/hargitaivillage.html,,,0.000355,0.007377
http://www.oasis-open.org/committees/tc_home.php?wg_abbrev=xliff,,,0.000353,0.004514
http://www.oasis-open.org/cover/unicode-xml.html,,,0.000355,0.007377
http://www.oclc.org,,,0.000355,0.004186
http://www.oclc.org/us/en/global/default.htm,,,0.000353,0.004514
http://www.ofis-bzh.org/index.php,,,0.000353,0.004514
http://www.ohchr.org/EN/UDHR/,,,0.000387,0.01092
http://www.omg.org,,,0.000416,0.014191
http://www.openi18n.org/,,,0.000353,0.004514
http://www.openoffice.org/,,,0.000353,0.004514
http://www.open-std.org/jtc1/sc22/wg20/docs/n897-14652w25.pdf,,,0.00035,0.009026
http://www.open-std.org/jtc1/sc22/wg20/docs/n948-J1N6769-14652.pdf,,,0.00035,0.009026
http://www.opoudjis.net/unicode/unicode.html,,,0.00038,0.001912
http://www.oracle.com,,,0.000355,0.004186
http://www.oracle.com/technology/pub/columns/trute_unicode.html,,,0.000355,0.007377
http://www.pacificlinks.org,,,0.000372,0.004539
http://www.panlex.org,,,0.000355,0.004186
http://www.perlfoundation.org/,,,0.00036,0.0087
http://www.phon.ucl.ac.uk/home/wells/blog.htm,,,0.000355,0.007377
http://www.phon.ucl.ac.uk/home/wells/dia/diacritics-revised.htm,,,0.000357,0.004624
http://www.rfc-editor.org/,,,0.000358,0.00486
http://www.rfc-editor.org/rfc/bcp/bcp47.txt,,,0.00035,0.009026
http://www.sap.com,,,0.000355,0.004186
http://www.sap.info/en/industries/manufacturing_industries/consumer_products/20090312_SDSALZ_en.html,,,0.000369,0.007504
http://www.sas.com,,,0.000355,0.004186
http://www.scholarly-societies.org/editorial_20011220.html,,,0.000355,0.007377
http://www.sciam.com/article.cfm?articleID=0008C786-91DB-1CD6-B4A8809EC588EEDF,,,0.000355,0.007377
http://www.scriptsource.org,,,0.00039,0.018538
http://www.sdtimes.com/article/story-20061015-05.html,,,0.000355,0.007377
http://www.shopify.com,,,0.000355,0.004186
http://www.siao2.com/,,,0.000372,0.004539
http://www.sil.org,,,0.000355,0.004186
http://www.sil.org/,,,0.000353,0.004514
http://www.sil.org/computing/catalog/show_software.asp?id=112,,,0.000362,0.00322
http://www.sil.org/computing/catalog/show_software.asp?id=91,,,0.000362,0.00322
http://www.simson.net/ref/2006/CHI-security-toolbar-final.pdf,,,0.000355,0.002176
http://www.sis.se/terminologi-och-dokumentation/sis-tk-445,,,0.000353,0.004514
http://www.sla.org/,,,0.000353,0.004514
http://www.standard.no/,,,0.000353,0.004514
http://www.tamilvu.org,,,0.000355,0.004186
http://www.tbray.org/ongoing/When/200x/2003/04/06/Unicode,,,0.000355,0.007377
http://www.tbray.org/ongoing/When/200x/2003/04/26/UTF,,,0.000355,0.007377
http://www.tbray.org/ongoing/When/200x/2006/06/19/Unicode-Blues,,,0.000355,0.007377
http://www.tbray.org/ongoing/When/200x/2006/10/22/Unicode-and-Ruby,,,0.000355,0.007377
http://www.teradata.com/,,,0.000355,0.004186
http://www.tinder.com/,,,0.000355,0.004186
http://www.tlg.uci.edu/,,,0.000353,0.004514
http://www.twitter.com/,,,0.000355,0.004186
http://www.unece.org/cefact/codesfortrade/codes_index.htm,,,0.00035,0.009026
http://www.unece.org/cefact/locode/welcome.html,,,0.00035,0.009026
http://www.unicodeconference.org/,,,0.000411,0.009677
http://www.unicodeconference.org/past-conferences.htm,,,0.00038,0.009677
http://www.unicodeconference.org/press-release-a.htm,,,0.000352,0.007325
http://www.unicodeconference.org/uni,,,0.000435,0.064209
http://www.uni-giessen.de,,,0.000355,0.002176
http://www.vta.org,,,0.000391,0.000833
http://www.w3.org,,,0.000363,0.005143
http://www.w3.org/2001/12/Glossary,,,0.000358,0.00486
http://www.w3.org/2003/entities/iso8879doc/isodia.html,,,0.000357,0.004624
http://www.w3.org/Consortium/activities,,,0.000363,0.005143
http://www.w3.org/Consortium/Process/,,,0.000363,0.005143
http://www.w3.org/International/,,,0.000363,0.005143
http://www.w3.org/International/articlelist,,,0.00036,0.00861
http://www.w3.org/International/core,,,0.000371,0.001912
http://www.w3.org/International/core/,,,0.000353,0.004514
http://www.w3.org/International/technique-index,,,0.00036,0.00861
http://www.w3.org/TR/charmod/,,,0.000356,0.003874
http://www.w3.org/TR/charmod/#URIs,,,0.000371,0.001912
http://www.w3.org/TR/html401/charset.html#spec-char-encoding,,,0.000371,0.001912
http://www.w3.org/TR/html401/references.html#ref-RFC2616,,,0.000371,0.001912
http://www.w3.org/TR/japanese-xml/,,,0.000357,0.002468
http://www.w3.org/TR/japanese-xml/#AEN29832832,,,0.000357,0.002468
http://www.w3.org/TR/japanese-xml/#ambiguity_of_yen,,,0.000357,0.002468
http://www.w3.org/TR/REC-xml/,,,0.00035,0.009026
http://www.w3.org/TR/REC-xml-names/,,,0.00035,0.009026
http://www.w3.org/TR/xpath/,,,0.00035,0.009026
http://www.w3.org/XML/Schema,,,0.00035,0.009026
http://www.watchthatpage.com,,,0.000367,0.013561
http://www.wenlin.com/,,,0.000355,0.004186
http://www.wikipedia.org/,,,0.000368,0.001912
http://www.yahoo.com/,,,0.00052,0.037323
http://www.zhongyicts.com.cn/,,,0.000355,0.004186
http://www.zrc-sazu.si/ungegn/,,,0.000358,0.004514
http://www8.plala.or.jp/tkubota1/unicode-symbols-map2.html,,,0.000357,0.002468
http://xml.coverpages.org/iceBaltimoreSun20001113.html,,,0.000355,0.007377
http://yozvox.web.infoseek.co.jp/,,,0.000358,0.002201
http://zawgyi-unicode-test.appspot.com/,,,0.000359,0.001912
https:///reporting.html,,,0.000376,0.054532
https://accounts.google.com/ServiceLogin?continue=http://sites.google.com/site/cldr/index/process&service=jotspot,,,0.000355,0.006963
https://accounts.google.com/ServiceLogin?continue=http://sites.google.com/site/unicodelitc/home&service=jotspot,,,0.000359,0.00473
https://bitbucket.org/jsbien/unihistext,,,0.000357,0.004624
https://blogs.adobe.com/CCJKType/files/2016/11/top-ten-lists-2016.pdf,,,0.000355,0.007383
https://cs.fit.edu/media/TechnicalReports/cs-2002-10.pdf,,,0.000368,0.004466
https://developer.apple.com/fonts/,,,0.000367,0.010568
https://developer.apple.com/fonts/TrueType-Reference-Manual/,,,0.000355,0.004991
https://doublethedonation.com/unicode,,,0.00036,0.004857
https://drafts.csswg.org/css-text/#line-break-property,,,0.00035,0.009026
https://drafts.csswg.org/css-text/#word-break-property,,,0.00035,0.009026
https://en.oxforddictionaries.com/definition/spanglish,,,0.00035,0.009026
https://en.wikipedia.org/wiki/PayPaI,,,0.000365,0.004466
https://gist.github.com/swanhtet1992/92898e667c67bf0dff90,,,0.000359,0.001912
https://gist.github.com/trhura/b60ff85937d79812ddff,,,0.000359,0.001912
https://github.com/briandfoy/Unicode-Tussle,,,0.000357,0.004624
https://github.com/googlei18n/myanmar-tools,,,0.000359,0.001912
https://github.com/greenlikeorange/knayi-myscript,,,0.000359,0.001912
https://github.com/saturngod/Unicode-Zawgyi-Converter,,,0.000359,0.001912
https://github.com/unicode-org/uli-docs/issues/3,,,0.000369,0.00473
https://mojikiban.ipa.go.jp/,,,0.000354,0.016071
https://msdn.microsoft.com/en-us/globalization/mt644793,,,0.00036,0.005576
https://my.adobeconnect.com/lunde/,,,0.000376,0.000961
https://plus.google.com/109412260435993059737,,,0.000404,0.054532
https://plus.google.com/114199149796022210033?rel=author,,,0.000365,0.023367
https://plus.google.com/117587389715494866571?rel=author,,,0.000359,0.01751
https://r12a.github.io/scripts/tutorial/,,,0.00036,0.00861
https://twitter.com/Athletics/status/804086215527964673,,,0.00036,0.004857
https://twitter.com/GoogleDesign/status/963826961536704512,,,0.00036,0.004857
https://w3techs.com/technologies/details/en-utf8/all/all,,,0.000356,0.007438
https://wenlin.com/cdl,,,0.000355,0.004991
https://wikimediafoundation.org/wiki/Home,,,0.000373,0.004101
https://www./consortium/donations.html,,,0.000376,0.054532
https://www.adobe.com/devnet/opentype/afdko.html,,,0.000355,0.004991
https://www.amazon.fr/dp/2765409749?tag=unicode0a-21&camp=1414&creative=6410&linkCode=as1&creativeASIN=2765409749&adid=10XY3DCXG31M78PZ5VQQ&,,,0.000362,0.005763
https://www.elastic.co/blog/elastic-love-for-the-adopt-a-character-program-and-the-unicode-consortium,,,0.00036,0.004857
"https://www.google.com/maps/place/222+Caspian+Dr,+Sunnyvale,+CA+94089",,,0.000391,0.000833
https://www.iana.org/assignments/language-subtag-registry/language-subtag-registry,,,0.000389,0.009399
https://www.iso.org/committee/45050.html,,,0.000357,0.000545
https://www.iso.org/committee/48104.html,,,0.000357,0.000545
https://www.iso.org/committee/48750.html,,,0.000357,0.000545
https://www.iso.org/iso-3166-country-codes.html,,,0.000389,0.009399
https://www.iso.org/iso-4217-currency-codes.html,,,0.000389,0.009399
https://www.iso.org/obp/ui/#iso:std:iso:15924:ed-1:v1:en,,,0.00043,0.009399
https://www.itscj.ipsj.or.jp/itscj_english/iso-ir/ISO-IR.pdf,,,0.000353,0.003399
https://www.loc.gov/,,,0.000357,0.000545
https://www.loc.gov/standards/iso639-2/,,,0.000357,0.000545
https://www.microsoft.com/en-us/Typography/default.aspx,,,0.000355,0.004991
https://www.microsoft.com/en-us/Typography/SpecificationsOverview.aspx,,,0.000371,0.005576
https://www.nextiva.com,,,0.000355,0.004186
https://www.pcworld.com/article/145089/article.html,,,0.000355,0.007377
https://www.pik.bzh,,,0.000355,0.004186
https://www.w3.org/International/questions/qa-choosing-encodings#avoid,,,0.000368,0.004466
https://www.w3.org/TR/html5/document-metadata#charset,,,0.000368,0.004466
https://www.wikipedia.org,,,0.000366,0.008922
img/donate-bevelled2.png,,,0.000376,0.054532
img/icon-blogger_32.png,,,0.000376,0.054532
img/icon-facebook_32.png,,,0.000376,0.054532
img/icon-gplus-32-shadow.png,,,0.000376,0.054532
img/icon-rss_32.png,,,0.000376,0.054532
img/icon-twitter_32.png,,,0.000376,0.054532
img/iuc42-banner-sd.jpg,,,0.000376,0.054532
img/new.gif,,,0.000376,0.054532
index.html,,,0.000615,0.083428
iso15924/codechanges.html,,,0.000348,0.00064
internships.html,,,0.000382,0.018538
ipr_policy.html,,,0.000362,0.011616
iso15924,,,0.00039,0.018538
iso15924/iso15924chform.html,,,0.000399,0.00082
iso15924/standard/index.html,,,0.00035,0.009026
iso15924chform.html,,,0.000413,0.001365
iso15924-codes.html,,,0.000406,0.003922
iso15924-en.html,,,0.000387,0.003922
iso15924form.html,,,0.000457,0.010039
iso15924-fr.html,,,0.000387,0.003922
iso15924jac.html,,,0.000403,0.009399
iso15924-num.html,,,0.000387,0.003922
iso15924-text.html,,,0.000436,0.004562
ivd/index.html,,,0.000377,0.007197
javascript:;,,,0.000366,0.011692
join.html,,,0.000365,0.015424
keyboards.html,,,0.000393,0.01152
L2/,,,0.000392,0.017057
L2/all-docs.html,,,0.000411,0.028803
L2/Historical/,,,0.000353,0.003399
L2/L1990/Register-1990.html,,,0.000353,0.003399
L2/L1991/Register-1991.html,,,0.000353,0.003399
L2/L1991-UTC/RegisterUTC-1991.html,,,0.000353,0.003399
L2/L1992/Register-1992.html,,,0.000353,0.003399
L2/L1992-UTC/RegisterUTC-1992.html,,,0.000353,0.003399
L2/L1993/Register-1993.html,,,0.000353,0.003399
L2/L1993-UTC/RegisterUTC-1993.html,,,0.000353,0.003399
L2/L1994/Register-1994.html,,,0.000353,0.003399
L2/L1994-UTC/RegisterUTC-1994.html,,,0.000353,0.003399
L2/L1995/Register-1995.html,,,0.000353,0.003399
L2/L1995-UTC/RegisterUTC-1995.html,,,0.000353,0.003399
L2/L1996/Register-1996.html,,,0.000353,0.003399
L2/L1996-UTC/RegisterUTC-1996.html,,,0.000353,0.003399
L2/L1997/Register-1997.html,,,0.000353,0.003399
L2/L1997-UTC/RegisterUTC-1997.html,,,0.000353,0.003399
L2/L1998/Register-1998.html,,,0.000353,0.003399
L2/L1998-UTC/RegisterUTC-1998.html,,,0.000353,0.003399
L2/L1999/n1959.pdf,,,0.000355,0.006207
L2/L1999/Register-1999.html,,,0.000353,0.003399
L2/L1999-UTC/RegisterUTC-1999.html,,,0.000353,0.003399
L2/L2000/Register-2000.html,,,0.000353,0.003399
L2/L2000-UTC/RegisterUTC-2000.html,,,0.000353,0.003399
L2/L2001/Register-2001.html,,,0.000353,0.003399
L2/L2002/Register-2002.html,,,0.000353,0.003399
L2/L2003/Register-2003.html,,,0.000353,0.003399
L2/L2004/Register-2004.html,,,0.000353,0.003399
L2/L2005/Register-2005.html,,,0.000353,0.003399
L2/L2006/Register-2006.html,,,0.000353,0.003399
L2/L2007/Register-2007.html,,,0.000353,0.003399
L2/L2008/Register-2008.html,,,0.000353,0.003399
L2/L2009/Register-2009.html,,,0.000353,0.003399
L2/L2010/10005-n3756-loma.pdf,,,0.000355,0.006207
L2/L2010/10063-n3762-kpelle.pdf,,,0.000355,0.006207
L2/L2010/10231-n3842-balti.pdf,,,0.000355,0.006207
L2/L2010/10295-pyu-chart.pdf,,,0.000355,0.006207
L2/L2010/Register-2010.html,,,0.000353,0.003399
L2/L2011/11103-balti-b.pdf,,,0.000355,0.006207
L2/L2011/11106-gurung-khema.pdf,,,0.000355,0.006207
L2/L2011/11145-kirat-rai.pdf,,,0.000355,0.006207
L2/L2011/11178-n4043.pdf,,,0.000355,0.006207
L2/L2011/11280-n4128-moon.pdf,,,0.000355,0.006207
L2/L2011/11353.htm,,,0.000353,0.007866
L2/L2011/11362-n4146-woleai.pdf,,,0.000355,0.006207
L2/L2011/Register-2011.html,,,0.000353,0.003399
L2/L2012/12125-kawi.pdf,,,0.000355,0.006207
L2/L2012/12228-n4292-afaka.pdf,,,0.000355,0.006207
L2/L2012/12229-n4293-bagam.pdf,,,0.000355,0.006207
L2/L2012/12238.htm,,,0.000353,0.005239
L2/L2012/12239.htm,,,0.000358,0.013105
L2/L2012/12311-n4323-mwangwego.pdf,,,0.000355,0.006207
L2/L2012/12342.htm,,,0.000353,0.005239
L2/L2012/12343.htm,,,0.000353,0.005239
L2/L2012/Register-2012.html,,,0.000353,0.003399
L2/L2013/13010.htm,,,0.000353,0.005239
L2/L2013/13011.htm,,,0.000353,0.005239
L2/L2013/13057.htm,,,0.000353,0.005239
L2/L2013/13058.htm,,,0.000353,0.005239
L2/L2013/13131.htm,,,0.000353,0.005239
L2/L2013/13132.htm,,,0.000358,0.013105
L2/L2013/13199.htm,,,0.000353,0.005239
L2/L2013/13200.htm,,,0.000358,0.013105
L2/L2013/13229-eskaya.pdf,,,0.000355,0.006207
L2/L2013/13230-intro-khimhun-tangsa.pdf,,,0.000355,0.006207
L2/L2013/13231-intro-mossang-tangsa.pdf,,,0.000355,0.006207
L2/L2013/Register-2013.html,,,0.000353,0.003399
L2/L2014/14009r-power-symbol.pdf,,,0.000361,0.011468
L2/L2014/14025.htm,,,0.000353,0.005239
L2/L2014/14026.htm,,,0.000358,0.013105
L2/L2014/14099.htm,,,0.000353,0.005239
L2/L2014/14100.htm,,,0.000358,0.013105
L2/L2014/14176.htm,,,0.000353,0.005239
L2/L2014/14177.htm,,,0.000358,0.013105
L2/L2014/14219r-n4628-adlam.pdf,,,0.000355,0.006207
L2/L2014/14249.htm,,,0.000353,0.005239
L2/L2014/14250.htm,,,0.000358,0.013105
L2/L2014/14285r3-newa.pdf,,,0.000355,0.006207
L2/L2014/Register-2014.html,,,0.000353,0.003399
L2/L2015/15004r-soyombo.pdf,,,0.000355,0.006207
L2/L2015/15016.htm,,,0.000353,0.005239
L2/L2015/15017.htm,,,0.000358,0.013105
L2/L2015/15066r-diwani-siyaq.pdf,,,0.000355,0.006207
L2/L2015/15090r-masaram-gondi.pdf,,,0.000355,0.006207
L2/L2015/15106.htm,,,0.000353,0.005239
L2/L2015/15107.htm,,,0.000358,0.013105
L2/L2015/15121r2-indic-siyaq.pdf,,,0.000355,0.006207
L2/L2015/15122r-persian-siyaq.pdf,,,0.000355,0.006207
L2/L2015/15186.htm,,,0.000353,0.005239
L2/L2015/15187.htm,,,0.000358,0.013105
L2/L2015/15233-makasar.pdf,,,0.000355,0.006207
L2/L2015/15234r-dogra.pdf,,,0.000355,0.006207
L2/L2015/15235-gunjala-gondi.pdf,,,0.000355,0.006207
L2/L2015/15245-n4697-nushu.pdf,,,0.000355,0.006207
L2/L2015/15253.htm,,,0.000353,0.005239
L2/L2015/15254.htm,,,0.000358,0.013105
L2/L2015/15337-zanabazar-square.pdf,,,0.000355,0.006207
L2/L2015/Register-2015.html,,,0.000353,0.003399
L2/L2016/16003.htm,,,0.000353,0.005239
L2/L2016/16004.htm,,,0.000358,0.013105
L2/L2016/16014-paucinhau-syllabary.pdf,,,0.000355,0.006207
L2/L2016/16069-n4709-garay-revision.pdf,,,0.000355,0.006207
L2/L2016/16101r-medefaidrin.pdf,,,0.000355,0.006207
L2/L2016/16120.htm,,,0.000353,0.005239
L2/L2016/16121.htm,,,0.000358,0.013105
L2/L2016/16202.htm,,,0.000353,0.005239
L2/L2016/16203.htm,,,0.000358,0.013105
L2/L2016/16245r-n4738r2-khitan-small.pdf,,,0.000355,0.006207
L2/L2016/16311r-hanifi-rohingya.pdf,,,0.000355,0.006207
L2/L2016/16312r-old-sogdian.pdf,,,0.000355,0.006207
L2/L2016/16324.htm,,,0.000353,0.005239
L2/L2016/16325.htm,,,0.000358,0.013105
L2/L2016/16371r2-sogdian.pdf,,,0.000355,0.006207
L2/L2016/Register-2016.html,,,0.000355,0.008987
L2/L2017/17002r3-n4780r3-nyiakeng-puachue-hmong.pdf,,,0.000355,0.006207
L2/L2017/17015.htm,,,0.000353,0.005239
L2/L2017/17016.htm,,,0.000358,0.013105
L2/L2017/17067r2-n4787r2-wancho.pdf,,,0.000355,0.006207
L2/L2017/17102.htm,,,0.000353,0.005239
L2/L2017/17103.htm,,,0.000358,0.013105
L2/L2017/17162-nandinagari.pdf,,,0.000355,0.006207
L2/L2017/17221.htm,,,0.000353,0.005239
L2/L2017/17222.htm,,,0.000358,0.013105
L2/L2017/17226r2-elymaic.pdf,,,0.000355,0.006207
L2/L2017/17348r-ottoman-siyaq.pdf,,,0.000355,0.006207
L2/L2017/17361.htm,,,0.000353,0.005239
L2/L2017/17362.htm,,,0.000358,0.013105
L2/L2017/Register-2017.html,,,0.000355,0.008987
L2/L2018/18006.htm,,,0.000353,0.005239
L2/L2018/18007.htm,,,0.000358,0.013105
L2/L2018/18016r-dives-akuru.pdf,,,0.000355,0.006207
L2/L2018/18044-encoding-emoji.pdf,,,0.000356,0.007438
L2/L2018/18114.htm,,,0.000353,0.005239
L2/L2018/18115.htm,,,0.000353,0.005239
L2/L2019/Register-2019.html,,,0.00035,0.005587
L2/L2020/Register-2020.html,,,0.00035,0.005587
L2/L2search.html#number,,,0.00035,0.005587
L2/L-SD2.htm,,,0.000374,0.024062
L2/meetings/utc-meetings-early.html,,,0.000358,0.008639
L2/meetings/utc-meetings-early.html#joint,,,0.000353,0.005239
L2/reg-hist.html,,,0.000353,0.003399
L2/sc2standards.html,,,0.000353,0.003399
L2/summary.html,,,0.000397,0.022986
L2018/,,,0.000369,0.005587
L2018/18001-register-2017.htm,,,0.00035,0.005587
L2018/18002-axe-emoji.pdf,,,0.00035,0.005587
L2018/18003-parachute-emoji.pdf,,,0.00035,0.005587
L2018/18004-compat-dprk.pdf,,,0.00035,0.005587
L2018/18005-n4925-names-for-large-scripts.pdf,,,0.00035,0.005587
L2018/18006.htm,,,0.00035,0.005587
L2018/18007.htm,,,0.00035,0.005587
L2018/18008-closed-ai.html,,,0.00035,0.005587
L2018/18009-pubrev.html,,,0.00035,0.005587
L2018/18010r-khwarezmian.pdf,,,0.00035,0.005587
L2018/18011-info-kps9566-2011.pdf,,,0.00035,0.005587
L2018/18012-irgn2273-four-new-idcs.pdf,,,0.00035,0.005587
L2018/18013-svs-proposal.pdf,,,0.00035,0.005587
L2018/18014-feedbk-dprk-symbols.pdf,,,0.00035,0.005587
L2018/18015-malayalam-end-text-mark.pdf,,,0.00035,0.005587
L2018/18016r-dives-akuru.pdf,,,0.00035,0.005587
L2018/18017-encl-postal-mark.pdf,,,0.00035,0.005587
L2018/18018-chess-emoji.pdf,,,0.00035,0.005587
L2018/18019-poison-emoji.pdf,,,0.00035,0.005587
L2018/18020-std-var-seq-bopomofo-i.pdf,,,0.00035,0.005587
L2018/18021-bopomofo-info.pdf,,,0.00035,0.005587
L2018/18022-emoji-gender.pdf,,,0.00035,0.005587
L2018/18023-emoji-recs.pdf,,,0.00035,0.005587
L2018/18024-emoji-recs12.pdf,,,0.00035,0.005587
L2018/18025-fdbk-editorial.pdf,,,0.00035,0.005587
L2018/18026-bidi-math-prop.html,,,0.00035,0.005587
L2018/18027-wg2-fdbk-response.pdf,,,0.00035,0.005587
L2018/18028-hamza-proposal.pdf,,,0.00035,0.005587
L2018/18029-diya-emoji-name-fdbk.pdf,,,0.00035,0.005587
L2018/18030-palaeohispanic.pdf,,,0.00035,0.005587
L2018/18031-wg2-comments.pdf,,,0.00035,0.005587
L2018/18032-hindko.pdf,,,0.00035,0.005587
L2018/18033-emoji-diya-name-retain.pdf,,,0.00035,0.005587
L2018/18034-malayalam-pushpika-name-chg.pdf,,,0.00035,0.005587
L2018/18035-vedic-gomukha-issues.pdf,,,0.00035,0.005587
L2018/18036-n4926-egyptian-controls.pdf,,,0.00035,0.005587
L2018/18037-case-map-circled-m.pdf,,,0.00035,0.005587
L2018/18038-mayan.pdf,,,0.00035,0.005587
L2018/18039-script-adhoc-rec.pdf,,,0.00035,0.005587
L2018/18040-sei-liaison-rept.pdf,,,0.00035,0.005587
L2018/18041-n4927-add-thai.pdf,,,0.00035,0.005587
L2018/18042-n4927a-iso-cd-20674-4.pdf,,,0.00035,0.005587
L2018/18043-n4927b-iso-tc046-n2654-results.pdf,,,0.00035,0.005587
L2018/18044-encoding-emoji.pdf,,,0.00035,0.005587
L2018/18045-usource-china-tel-5831.pdf,,,0.00035,0.005587
L2018/18046-virama-zwj.pdf,,,0.00035,0.005587
L2018/18047-mayan-presentation.pdf,,,0.00035,0.005587
L2018/18048-4idc-comments.pdf,,,0.00035,0.005587
L2018/18049r-bidi-mirror.txt,,,0.00035,0.005587
L2018/18050-seg-rule-update.pdf,,,0.00035,0.005587
L2018/18051r-emoji-ad-hoc-resp.pdf,,,0.00035,0.005587
L2018/18052-bopomofo-cmt.pdf,,,0.00035,0.005587
L2018/18053-consonant-suffixed.txt,,,0.00035,0.005587
L2018/18054-tamil-shri.txt,,,0.00035,0.005587
L2018/18055-feedbk-uax29.pdf,,,0.00035,0.005587
L2018/18056-future-adds.pdf,,,0.00035,0.005587
L2018/18057-kps9566-excl.pdf,,,0.00035,0.005587
L2018/18058-postal-mark-triangle.pdf,,,0.00035,0.005587
L2018/18059-pirate-flag.pdf,,,0.00035,0.005587
L2018/18060-sinhala-candrabindu.pdf,,,0.00035,0.005587
L2018/18061r-luri-letters.pdf,,,0.00035,0.005587
L2018/18062r-moon-var-prop2.pdf,,,0.00035,0.005587
L2018/18063-remove-ucs2003-ext-b.pdf,,,0.00035,0.005587
L2018/18064-add-uax45-chars.pdf,,,0.00035,0.005587
L2018/18065-gsource-chg.pdf,,,0.00035,0.005587
L2018/18066r-iicore-changes.pdf,,,0.00035,0.005587
L2018/18067-couple-emoji.pdf,,,0.00035,0.005587
L2018/18068-n4939-thai-noi-translit.pdf,,,0.00035,0.005587
L2018/18069-miao-fdbk.pdf,,,0.00035,0.005587
L2018/18070-feedback-thai-cd.pdf,,,0.00035,0.005587
L2018/18071-irgn2298-cmt.pdf,,,0.00035,0.005587
L2018/18072-toward-thai-noi.pdf,,,0.00035,0.005587
L2018/18073-svs-proposal.pdf,,,0.00035,0.005587
L2018/18074-sloth-emoji-.pdf,,,0.00035,0.005587
L2018/18075-ardhavisarga-props.pdf,,,0.00035,0.005587
L2018/18076-garlic-emoji.pdf,,,0.00035,0.005587
L2018/18077-onion-emoji.pdf,,,0.00035,0.005587
L2018/18078-tibetan-depr.pdf,,,0.00035,0.005587
L2018/18079-sinhala-candrabindu.pdf,,,0.00035,0.005587
