Id,Content Type,Page Type,Subdomain,Label,timeset,pageranks,eigencentrality
PDF/U31F0.pdf,,pdf,,,,0.000351,0.023298
PDF/U3200.pdf,,pdf,,,,0.000353,0.023298
PDF/U3300.pdf,,pdf,,,,0.000352,0.023298
PDF/U3400.pdf,,pdf,,,,0.000351,0.023298
PDF/U3FF80.pdf,,pdf,,,,0.000351,0.01745
PDF/U4DC0.pdf,,pdf,,,,0.000351,0.023298
PDF/U4E00.pdf,,pdf,,,,0.000351,0.023298
PDF/U4FF80.pdf,,pdf,,,,0.000351,0.01745
PDF/U5FF80.pdf,,pdf,,,,0.000351,0.01745
PDF/U6FF80.pdf,,pdf,,,,0.000351,0.01745
PDF/U7FF80.pdf,,pdf,,,,0.000351,0.01745
PDF/U8FF80.pdf,,pdf,,,,0.000351,0.01745
PDF/U9FF80.pdf,,pdf,,,,0.000351,0.01745
PDF/UA000.pdf,,pdf,,,,0.000351,0.023298
PDF/UA490.pdf,,pdf,,,,0.000351,0.023298
PDF/UA4D0.pdf,,pdf,,,,0.000351,0.023298
PDF/UA500.pdf,,pdf,,,,0.000351,0.023298
PDF/UA640.pdf,,pdf,,,,0.000351,0.023298
PDF/UA6A0.pdf,,pdf,,,,0.000351,0.023298
PDF/UA700.pdf,,pdf,,,,0.000351,0.023298
PDF/UA720.pdf,,pdf,,,,0.000351,0.023298
PDF/UA800.pdf,,pdf,,,,0.000351,0.023298
PDF/UA830.pdf,,pdf,,,,0.000351,0.023298
PDF/UA840.pdf,,pdf,,,,0.000351,0.023298
PDF/UA880.pdf,,pdf,,,,0.000351,0.023298
PDF/UA8E0.pdf,,pdf,,,,0.000351,0.023298
PDF/UA900.pdf,,pdf,,,,0.000351,0.023298
PDF/UA930.pdf,,pdf,,,,0.000351,0.023298
PDF/UA960.pdf,,pdf,,,,0.000351,0.023298
PDF/UA980.pdf,,pdf,,,,0.000351,0.023298
PDF/UA9E0.pdf,,pdf,,,,0.000351,0.023298
PDF/UAA00.pdf,,pdf,,,,0.000351,0.023298
PDF/UAA60.pdf,,pdf,,,,0.000351,0.023298
PDF/UAA80.pdf,,pdf,,,,0.000351,0.023298
PDF/UAAE0.pdf,,pdf,,,,0.000351,0.023298
PDF/UAB00.pdf,,pdf,,,,0.000351,0.023298
PDF/UAB30.pdf,,pdf,,,,0.000351,0.023298
PDF/UAB70.pdf,,pdf,,,,0.000351,0.023298
PDF/UABC0.pdf,,pdf,,,,0.000351,0.023298
PDF/UAC00.pdf,,pdf,,,,0.000351,0.023298
PDF/UAFF80.pdf,,pdf,,,,0.000351,0.01745
PDF/UBFF80.pdf,,pdf,,,,0.000351,0.01745
PDF/UBOOP.pdf,,pdf,,,,0.000348,0.005849
PDF/UCFF80.pdf,,pdf,,,,0.000351,0.01745
PDF/UD7B0.pdf,,pdf,,,,0.000351,0.023298
PDF/UD800.pdf,,pdf,,,,0.000351,0.023298
PDF/UDC00.pdf,,pdf,,,,0.000351,0.023298
PDF/UDFF80.pdf,,pdf,,,,0.000351,0.01745
PDF/UE000.pdf,,pdf,,,,0.000351,0.023298
PDF/UE0000.pdf,,pdf,,,,0.000351,0.023298
PDF/UE0100.pdf,,pdf,,,,0.000351,0.023298
PDF/UEFF80.pdf,,pdf,,,,0.000351,0.01745
PDF/UF0000.pdf,,pdf,,,,0.000351,0.023298
PDF/UF900.pdf,,pdf,,,,0.000352,0.023298
PDF/UFB00.pdf,,pdf,,,,0.000359,0.023298
PDF/UFB50.pdf,,pdf,,,,0.000357,0.023298
PDF/UFE00.pdf,,pdf,,,,0.000351,0.023298
PDF/UFE10.pdf,,pdf,,,,0.000351,0.023298
PDF/UFE20.pdf,,pdf,,,,0.000352,0.023298
PDF/UFE30.pdf,,pdf,,,,0.000353,0.023298
PDF/UFE50.pdf,,pdf,,,,0.000351,0.023298
PDF/UFE70.pdf,,pdf,,,,0.000352,0.023298
PDF/UFF00.pdf,,pdf,,,,0.000368,0.023298
PDF/UFFF0.pdf,,pdf,,,,0.000357,0.023298
PDF/UFFF80.pdf,,pdf,,,,0.000351,0.01745
pending.html,,html,,,,0.000361,0.011468
pending/about-sei.html,,html,,,,0.000438,0.087723
pending/properties.html,,html,,,,0.000374,0.011468
pending/symbol-guidelines.html,,html,,,,0.000361,0.011468
policies.html,,html,,,,0.000362,0.011616
policies/collation_stability.html,,html,,,,0.000391,0.062487
policies/confidential_data_policy.html,,html,,,,0.000394,0.018117
policies/conflict_of_interest_policy.pdf,,pdf,,,,0.000376,0.011616
policies/font_policy.html,,html,,,,0.000403,0.073955
policies/gift_policy.html,,html,,,,0.000362,0.011616
policies/ipr_policy.html,,html,,,,0.000362,0.011616
policies/locales_stability.html,,html,,,,0.000376,0.011616
policies/logo_policy.html,,html,,,,0.001166,0.113365
policies/mail_policy.html,,html,,,,0.000413,0.025177
policies/patent_policy.html,,html,,,,0.000386,0.071916
policies/policies.html#Stability,,html,#,,,0.000362,0.011616
policies/privacy_policy.html,,html,,,,0.000644,0.113365
policies/property_value_stability_table.html,,html,,,,0.000352,0.007325
policies/reg_stability_policy.html,,html,,,,0.000376,0.011616
policies/stability_policy.html,,html,,,,0.000479,0.102117
policies/stability_policy.html#Alias_Stability,,html,#,,,0.000352,0.007325
policies/stability_policy.html#Case_Folding,,html,#,,,0.000357,0.004624
policies/stability_policy.html#Name,,html,#,,,0.000418,0.00972
policies/stability_policy.html#Normalization,,html,#,,,0.000361,0.002081
policies/stability_policy.html#Property_Alias_Uniqueness,,html,#,,,0.000352,0.007325
policies/stability_policy.html#Property_Stability,,html,#,,,0.000352,0.007325
policies/stability_policy.html#Property_Value,,html,#,,,0.00039,0.009861
policies/translation_policy.html,,html,,,,0.000362,0.011616
policies/Unicode_Whistleblower_Policy.pdf,,pdf,,,,0.000376,0.011616
press/boilerplate.html,,html,,,,0.000355,0.007377
press/quotations.html,,html,,,,0.000366,0.011486
press/seachange.html,,html,,,,0.000387,0.013032
principles.html,,html,,,,0.000378,0.015841
privacy_policy.html,,html,,,,0.000362,0.011616
proposals.html,,html,,,,0.000355,0.006207
Public,,html,,,,0.000415,0.078567
Public/,,html,,,,0.00039,0.011874
Public/10.0.0/ucd/NamesList.html,,html,,,,0.000374,0.001197
Public/11.0.0/,,html,,,,0.00038,0.019264
Public/11.0.0/charts/,,html,,,,0.000359,0.016071
Public/11.0.0/charts/RSIndex.pdf,,pdf,,,,0.000385,0.023631
Public/11.0.0/ucd/NamesList.html,,html,,,,0.000374,0.001197
Public/5.0.0/,,html,,,,0.000373,0.013669
Public/5.2.0/,,html,,,,0.000373,0.013669
Public/5.2.0/ucdxml/,,html,,,,0.000373,0.013669
Public/idna/,,html,,,,0.000359,0.007602
Public/MAPPINGS,,html,,,,0.000388,0.061693
Public/MAPPINGS/,,html,,,,0.000359,0.007602
Public/MAPPINGS/OBSOLETE/EASTASIA/,,html,,,,0.000357,0.002468
Public/MAPPINGS/VENDORS,,html,,,,0.000375,0.001912
Public/math/,,html,,,,0.000359,0.007602
Public/PROGRAMS/,,html,,,,0.000359,0.007602
Public/security/,,html,,,,0.000359,0.007602
Public/UCA/,,html,,,,0.000359,0.007602
Public/UCA/11.0.0/,,html,,,,0.000379,0.011677
Public/UCA/11.0.0/allkeys.txt,,txt,,,,0.000357,0.008484
Public/UCA/11.0.0/CollationTest.html,,html,,,,0.000357,0.008484
Public/UCA/11.0.0/CollationTest.zip,,html,,,,0.000357,0.008484
Public/UCA/latest/,,html,,,,0.000357,0.008484
Public/UCA/latest/allkeys.txt,,txt,,,,0.000357,0.008484
Public/UCA/latest/CollationTest.html,,html,,,,0.000357,0.008484
Public/UCA/latest/CollationTest.zip,,html,,,,0.000357,0.008484
Public/UCD/latest/,,html,,,,0.000457,0.040667
Public/UCD/latest/ucd/Blocks.txt,,txt,,,,0.000376,0.001912
Public/UCD/latest/ucd/DerivedAge.txt,,txt,,,,0.000406,0.016681
Public/UCD/latest/ucd/extracted/DerivedBidiClass.txt,,txt,,,,0.000369,0.004466
Public/UCD/latest/ucd/NamedSequences.txt,,txt,,,,0.000408,0.004144
Public/UCD/latest/ucd/NamedSequencesProv.txt,,txt,,,,0.000368,0.001912
Public/UCD/latest/ucd/NamesList.html,,html,,,,0.000388,0.003109
Public/UCD/latest/ucd/NamesList.txt,,txt,,,,0.000362,0.001912
Public/UCD/latest/ucd/PropertyValueAliases.txt,,txt,,,,0.000387,0.003922
Public/UCD/latest/ucd/PropList.txt,,txt,,,,0.000378,0.002475
Public/UCD/latest/ucd/Scripts.txt,,txt,,,,0.000376,0.001912
Public/UCD/latest/ucd/StandardizedVariants.txt,,txt,,,,0.000397,0.004676
Public/UCD/latest/ucdxml/,,html,,,,0.000388,0.001912
Public/UNIDATA/Index.txt,,txt,,,,0.000362,0.010633
Public/UNIDATA/NamesList.txt,,txt,,,,0.000376,0.010633
Public/UNIDATA/PropertyValueAliases.txt,,txt,,,,0.000398,0.00064
Public/vertical/,,html,,,,0.000359,0.007602
Public/zipped/,,html,,,,0.00037,0.007602
Public/zipped/11.0.0/,,html,,,,0.000359,0.016071
references/,,html,,,,0.000354,0.016071
related.html,,html,,,,0.00037,0.007602
reporting.html#form,,html,#,,,0.000361,0.005145
reports/,,html,,,,0.000573,0.171041
reports/about-reports.html,,html,,,,0.000425,0.045941
reports/about-reports.html#Data,,html,#,,,0.000354,0.009006
reports/index.html#annexes,,html,#,,,0.000376,0.054532
reports/index.html#reports,,html,#,,,0.000376,0.054532
reports/index.html#standards,,html,#,,,0.000376,0.054532
reports/tr10/proposed.html,,html,,,,0.000357,0.008484
reports/tr10/tr10-36.html,,html,,,,0.000357,0.008484
reports/tr10/tr10-37.html,,html,,,,0.00035,0.005587
reports/tr10/tr10-38.html,,html,,,,0.000369,0.029808
reports/tr10/tr10-38.html#Migration,,html,#,,,0.000354,0.016071
reports/tr11/tr11-34.html,,html,,,,0.00035,0.005587
reports/tr11/tr11-35.html,,html,,,,0.000354,0.016071
reports/tr11/tr11-35.html#Modifications,,html,#,,,0.000354,0.016071
reports/tr14/tr14-40.html,,html,,,,0.00035,0.005587
reports/tr14/tr14-41.html,,html,,,,0.000359,0.016071
reports/tr14/tr14-41.html#Modifications,,html,#,,,0.000354,0.016071
reports/tr15/proposed.html,,html,,,,0.000354,0.005858
reports/tr15/tr15-45.html,,html,,,,0.000354,0.005858
reports/tr15/tr15-46.html,,html,,,,0.00035,0.005587
reports/tr15/tr15-47.html,,html,,,,0.000365,0.027183
reports/tr15/tr15-47.html#Modifications,,html,#,,,0.000354,0.016071
reports/tr17/tr17-5.html,,html,,,,0.000356,0.003874
reports/tr17/tr17-7.html,,html,,,,0.000356,0.003874
reports/tr24/proposed.html,,html,,,,0.000358,0.004808
reports/tr24/tr24-27.html,,html,,,,0.000358,0.004808
reports/tr24/tr24-28.html,,html,,,,0.000363,0.020879
reports/tr24/tr24-28.html#Modifications,,html,#,,,0.000354,0.016071
reports/tr25/tr25-15.pdf,,pdf,,,,0.000354,0.005253
reports/tr27/tr27-4.html#errata,,html,#,,,0.00036,0.010369
reports/tr28/tr28-3.html#errata,,html,#,,,0.00036,0.010369
reports/tr29/tr29-32.html,,html,,,,0.00035,0.005587
reports/tr29/tr29-33.html,,html,,,,0.000354,0.016071
reports/tr29/tr29-33.html#Modifications,,html,#,,,0.000354,0.016071
reports/tr31/tr31-28.html,,html,,,,0.00035,0.005587
reports/tr31/tr31-29.html,,html,,,,0.000354,0.016071
reports/tr31/tr31-29.html#Modifications,,html,#,,,0.000354,0.016071
reports/tr34/tr34-23.html,,html,,,,0.000354,0.016071
reports/tr34/tr34-23.html#Modifications,,html,#,,,0.000354,0.016071
reports/tr35/proposed.html,,html,,,,0.000355,0.018032
reports/tr35/tr35-49/tr35.html,,html,,,,0.00035,0.009026
reports/tr35/tr35-51/tr35.html,,html,,,,0.00035,0.009026
reports/tr35/tr35-collation.html,,html,,,,0.000357,0.008484
reports/tr35/tr35-collation.html#Case_Parameters,,html,#,,,0.000357,0.008484
reports/tr35/tr35-collation.html#Collation_Settings,,html,#,,,0.000357,0.008484
reports/tr35/tr35-collation.html#Root_Collation,,html,#,,,0.000366,0.008484
reports/tr35/tr35-collation.html#Root_Data_Files,,html,#,,,0.000357,0.008484
reports/tr35/tr35-collation.html#Script_Reordering,,html,#,,,0.000357,0.008484
reports/tr35/tr35-collation.html#Setting_Options,,html,#,,,0.000366,0.008484
reports/tr35/tr35-general.html#Inheritance,,html,#,,,0.00035,0.009026
reports/tr38/tr38-24.html,,html,,,,0.00035,0.005587
reports/tr38/tr38-25.html,,html,,,,0.000354,0.016071
reports/tr38/tr38-25.html#Modifications,,html,#,,,0.000354,0.016071
reports/tr39/tr39-16.html,,html,,,,0.00035,0.005587
reports/tr39/tr39-17.html,,html,,,,0.000354,0.016071
reports/tr39/tr39-17.html#Modifications,,html,#,,,0.000354,0.016071
reports/tr41/tr41-22.html,,html,,,,0.00035,0.005587
reports/tr41/tr41-23.html,,html,,,,0.000374,0.026737
reports/tr42/tr42-22.html,,html,,,,0.00035,0.005587
reports/tr42/tr42-23.html,,html,,,,0.000354,0.016071
reports/tr42/tr42-23.html#Modifications,,html,#,,,0.000354,0.016071
reports/tr44/tr44-21.html,,html,,,,0.000356,0.021659
reports/tr44/tr44-22.html,,html,,,,0.000354,0.016071
reports/tr44/tr44-22.html#Modifications,,html,#,,,0.000354,0.016071
reports/tr44/tr44-22.html#Unicode_11.0.0,,html,#,,,0.000354,0.016071
reports/tr45/tr45-18.html,,html,,,,0.00035,0.005587
reports/tr45/tr45-19.html,,html,,,,0.000354,0.016071
reports/tr45/tr45-19.html#Modifications,,html,#,,,0.000354,0.016071
reports/tr46/tr46-20.html,,html,,,,0.00035,0.005587
reports/tr46/tr46-21.html,,html,,,,0.000354,0.016071
reports/tr46/tr46-21.html#Modifications,,html,#,,,0.000354,0.016071
reports/tr50/tr50-20.html,,html,,,,0.00035,0.005587
reports/tr50/tr50-21.html,,html,,,,0.000354,0.016071
reports/tr50/tr50-21.html#Modifications,,html,#,,,0.000354,0.016071
reports/tr51/index.html,,html,,,,0.000359,0.002955
reports/tr51/tr51-13.html,,html,,,,0.00035,0.005587
reports/tr51/tr51-14.html,,html,,,,0.000354,0.016071
reports/tr51/tr51-14.html#Modifications,,html,#,,,0.000354,0.016071
reports/tr53/tr53-2.html,,html,,,,0.00035,0.005587
reports/tr9/tr9-38.html,,html,,,,0.00035,0.005587
reports/tr9/tr9-39.html,,html,,,,0.000354,0.016071
reports/tr9/tr9-39.html#Modifications,,html,#,,,0.000354,0.016071
resolved.html,,html,,,,0.000381,0.011802
resources/fonts.html,,html,,,,0.000416,0.014201
resources/online-tools.html,,html,,,,0.000365,0.004624
resources/readinglist.html,,html,,,,0.000521,0.136021
review/#aboutPRI,,html,#,,,0.000451,0.070449
review/index.html#feedback,,html,#,,,0.00037,0.003193
review/pri358/,,html,,,,0.00037,0.003193
review/pri372/feedback.html,,html,,,,0.00037,0.003193
roadmaps/,,html,,,,0.000492,0.037649
roadmaps/bmp/bmp-3-0.html,,html,,,,0.000398,0.007774
roadmaps/smp/,,html,,,,0.000374,0.00404
rs.pdf,,pdf,,,,0.00038,0.007559
scripts_and_languages.html,,html,,,,0.000382,0.00443
search/,,html,,,,0.001141,0.354332
selection.html,,html,,,,0.00037,0.002955
sip/,,html,,,,0.000375,0.007929
slides.html,,html,,,,0.000359,0.002955
smp/,,html,,,,0.000375,0.007929
ssp/,,html,,,,0.000375,0.007929
standard/principles.html,,html,,,,0.000417,0.088868
standard/stability_policy.html,,html,,,,0.000381,0.011802
standard/UnicodeTranscriptions.html,,html,,,,0.000366,0.008922
standard/versions/enumeratedversions.html,,html,,,,0.000393,0.015588
standard/WhatIsUnicode-more.html,,html,,,,0.000366,0.008922
standard/where,,html,,,,0.000372,0.00562
standards.html,,html,,,,0.000393,0.01152
superseded.html,,html,,,,0.000354,0.009006
supported.html,,html,,,,0.000376,0.019882
tc-procedures.html,,html,,,,0.000365,0.015424
tech_files.html,,html,,,,0.000364,0.006165
tech_langid.html,,html,,,,0.000364,0.006165
tech_whichcharacter.html,,html,,,,0.000364,0.006165
tech_whichtext.html,,html,,,,0.000364,0.006165
terminology/about_term.html,,html,,,,0.000389,0.080057
terminology/term_en_fr.html,,html,,,,0.000363,0.050871
terminology/term_en_ja.html,,html,,,,0.000363,0.050871
terminology/term_en_zh_Hant_HK.html,,html,,,,0.000363,0.050871
terminology/term_fr_en.html,,html,,,,0.000363,0.050871
terminology/term_ja_en.html,,html,,,,0.000363,0.050871
terminology/term_zh_Hant_HK_en.html,,html,,,,0.000363,0.050871
terms_of_use.html,,html,,,,0.000374,0.001197
timesens/calendar.html#nextUTC,,html,#,,,0.000463,0.080339
timesens/logistics-utc132.html,,html,,,,0.000353,0.005239
timesens/logistics-utc133.html,,html,,,,0.000353,0.005239
timesens/logistics-utc134.html,,html,,,,0.000353,0.005239
timesens/logistics-utc135.html,,html,,,,0.000353,0.005239
timesens/logistics-utc136.html,,html,,,,0.000353,0.005239
timesens/logistics-utc137.html,,html,,,,0.000353,0.005239
timesens/logistics-utc138.html,,html,,,,0.000353,0.005239
timesens/logistics-utc139.html,,html,,,,0.000353,0.005239
timesens/logistics-utc140.html,,html,,,,0.000353,0.005239
timesens/logistics-utc141.html,,html,,,,0.000353,0.005239
timesens/logistics-utc142.html,,html,,,,0.000353,0.005239
timesens/logistics-utc143.html,,html,,,,0.000353,0.005239
timesens/logistics-utc144.html,,html,,,,0.000353,0.005239
timesens/logistics-utc145.html,,html,,,,0.000353,0.005239
timesens/logistics-utc146.htm,,html,,,,0.000353,0.005239
timesens/logistics-utc147.html,,html,,,,0.000353,0.005239
timesens/logistics-utc148.html,,html,,,,0.000353,0.005239
timesens/logistics-utc149.html,,html,,,,0.000353,0.005239
timesens/logistics-utc150.html,,html,,,,0.000353,0.005239
timesens/logistics-utc151.html,,html,,,,0.000353,0.005239
timesens/logistics-utc152.html,,html,,,,0.000353,0.005239
timesens/logistics-utc153.html,,html,,,,0.000353,0.005239
tip/,,html,,,,0.000375,0.007929
topical/,,html,,,,0.000353,0.003399
tr35.html#Acknowledgments,,html,#,,,0.00035,0.009026
tr35.html#Contents,,html,#,,,0.000351,0.009026
tr35-collation.html,,html,,,,0.00035,0.009026
tr35-collation.html#Case_Parameters,,html,#,,,0.000354,0.009026
tr35-collation.html#Collation_Element,,html,#,,,0.00035,0.009026
tr35-collation.html#Collation_Settings,,html,#,,,0.00035,0.009026
tr35-collation.html#Collation_Tailorings,,html,#,,,0.00035,0.009026
tr35-collation.html#Collation_Version,,html,#,,,0.00035,0.009026
tr35-collation.html#Contents,,html,#,,,0.00035,0.009026
tr35-collation.html#Context_Before,,html,#,,,0.00035,0.009026
tr35-collation.html#Contractions,,html,#,,,0.00035,0.009026
tr35-collation.html#Expansions,,html,#,,,0.00035,0.009026
tr35-collation.html#Logical_Reset_Positions,,html,#,,,0.00035,0.009026
tr35-collation.html#Orderings,,html,#,,,0.000351,0.009026
tr35-collation.html#Placing_Characters_Before_Others,,html,#,,,0.00035,0.009026
tr35-collation.html#Root_Collation,,html,#,,,0.000352,0.009026
tr35-collation.html#Rules,,html,#,,,0.000351,0.009026
tr35-collation.html#Script_Reordering,,html,#,,,0.000351,0.009026
tr35-collation.html#Setting_Options,,html,#,,,0.000354,0.009026
tr35-collation.html#Special_Purpose_Commands,,html,#,,,0.00035,0.009026
tr35-collation.html#Visibility,,html,#,,,0.00035,0.009026
tr35-dates.html,,html,,,,0.00035,0.009026
tr35-dates.html#Calendar_Elements,,html,#,,,0.00035,0.009026
tr35-dates.html#Calendar_Fields,,html,#,,,0.000351,0.009026
tr35-dates.html#Calendar_Preference_Data,,html,#,,,0.000351,0.009026
tr35-dates.html#Contents,,html,#,,,0.00035,0.009026
tr35-dates.html#Date_Field_Symbol_Table,,html,#,,,0.000351,0.009026
tr35-dates.html#Date_Format_Patterns,,html,#,,,0.00035,0.009026
tr35-dates.html#dateFormats,,html,#,,,0.00035,0.009026
tr35-dates.html#dateTimeFormats,,html,#,,,0.00035,0.009026
tr35-dates.html#Day_Period_Rules,,html,#,,,0.00035,0.009026
tr35-dates.html#dayPeriods,,html,#,,,0.00035,0.009026
tr35-dates.html#fallbackFormat,,html,#,,,0.00035,0.009026
tr35-dates.html#Localized_Pattern_Characters,,html,#,,,0.00035,0.009026
tr35-dates.html#monthPatterns_cyclicNameSets,,html,#,,,0.00035,0.009026
tr35-dates.html#months_days_quarters_eras,,html,#,,,0.00035,0.009026
tr35-dates.html#Overview_Dates_Element_Supplemental,,html,#,,,0.00035,0.009026
tr35-dates.html#Parsing_Dates_Times,,html,#,,,0.00035,0.009026
tr35-dates.html#Primary_Zones,,html,#,,,0.00035,0.009026
tr35-dates.html#Supplemental_Calendar_Data,,html,#,,,0.00035,0.009026
tr35-dates.html#Supplemental_Time_Zone_Data,,html,#,,,0.00035,0.009026
tr35-dates.html#Time_Data,,html,#,,,0.00035,0.009026
tr35-dates.html#Time_Zone_Names,,html,#,,,0.00035,0.009026
tr35-dates.html#timeFormats,,html,#,,,0.00035,0.009026
tr35-dates.html#Using_Time_Zone_Names,,html,#,,,0.00035,0.009026
tr35-dates.html#Week_Data,,html,#,,,0.000351,0.009026
tr35-general.html,,html,,,,0.00035,0.009026
tr35-general.html#,,html,#,,,0.00035,0.009026
tr35-general.html#Character_Elements,,html,#,,,0.00035,0.009026
tr35-general.html#Character_Mapping,,html,#,,,0.00035,0.009026
tr35-general.html#Character_More_Info,,html,#,,,0.00035,0.009026
tr35-general.html#Contents,,html,#,,,0.000351,0.009026
tr35-general.html#Context_Transform_Elements,,html,#,,,0.00035,0.009026
tr35-general.html#contextTransformUsage_type_attribute_values,,html,#,,,0.00035,0.009026
tr35-general.html#Delimiter_Elements,,html,#,,,0.00035,0.009026
tr35-general.html#Display_Name_Elements,,html,#,,,0.00035,0.009026
tr35-general.html#Ellipsis,,html,#,,,0.00035,0.009026
tr35-general.html#ExemplarSyntax,,html,#,,,0.000351,0.009026
tr35-general.html#IndexLabels,,html,#,,,0.00035,0.009026
tr35-general.html#Layout_Elements,,html,#,,,0.00035,0.009026
tr35-general.html#List_Gender,,html,#,,,0.00035,0.009026
tr35-general.html#ListPatterns,,html,#,,,0.00035,0.009026
tr35-general.html#Measurement_Elements,,html,#,,,0.00035,0.009026
tr35-general.html#Measurement_System_Data,,html,#,,,0.000354,0.009026
tr35-general.html#POSIX_Elements,,html,#,,,0.00035,0.009026
tr35-general.html#Reference_Elements,,html,#,,,0.00035,0.009026
tr35-general.html#Segmentation_Inheritance,,html,#,,,0.00035,0.009026
tr35-general.html#Segmentations,,html,#,,,0.00035,0.009026
tr35-general.html#Transform_Rules_Syntax,,html,#,,,0.00035,0.009026
tr35-general.html#Transforms,,html,#,,,0.00035,0.009026
tr35-general.html#Typographic_Names,,html,#,,,0.00035,0.009026
tr35-general.html#Unit_Elements,,html,#,,,0.00035,0.009026
tr35-info.html,,html,,,,0.000351,0.009026
tr35-info.html#Appendix_Supplemental_Metadata,,html,#,,,0.000351,0.009026
tr35-info.html#Contents,,html,#,,,0.00035,0.009026
tr35-info.html#Coverage_Levels,,html,#,,,0.00035,0.009026
tr35-info.html#Default_Content,,html,#,,,0.000352,0.009026
tr35-info.html#Metadata_Elements,,html,#,,,0.000351,0.009026
tr35-info.html#Postal_Code_Validation,,html,#,,,0.000351,0.009026
tr35-info.html#Preferred_Units_For_Usage,,html,#,,,0.00035,0.009026
tr35-info.html#rgScope,,html,#,,,0.00035,0.009026
tr35-info.html#Supplemental_Alias_Information,,html,#,,,0.000351,0.009026
tr35-info.html#Supplemental_Character_Fallback_Data,,html,#,,,0.00035,0.009026
tr35-info.html#Supplemental_Code_Mapping,,html,#,,,0.00035,0.009026
tr35-info.html#Supplemental_Data,,html,#,,,0.000352,0.009026
tr35-info.html#Supplemental_Deprecated_Information,,html,#,,,0.000351,0.009026
tr35-info.html#Supplemental_Language_Data,,html,#,,,0.00035,0.009026
tr35-info.html#Supplemental_Territory_Containment,,html,#,,,0.00035,0.009026
tr35-info.html#Supplemental_Territory_Information,,html,#,,,0.00035,0.009026
tr35-info.html#Telephone_Code_Data,,html,#,,,0.00035,0.009026
tr35-info.html#Territory_Based_Preferences,,html,#,,,0.00035,0.009026
tr35-keyboards.html,,html,,,,0.00035,0.009026
tr35-keyboards.html#Contents,,html,#,,,0.000351,0.009026
tr35-keyboards.html#Data_Sources,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_backspace,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_backspaces,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_display,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_displayMap,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_final,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_generation,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_hardwareMap,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_Heirarchy_Layout_File,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_Heirarchy_Platform_File,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_import,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_Keyboard,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_keyMap,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_layer,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_map,,html,#,,,0.000351,0.009026
tr35-keyboards.html#Element_name,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_names,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_platform,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_reorder,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_row,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_settings,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_switch,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_transform,,html,#,,,0.000351,0.009026
tr35-keyboards.html#Element_transforms,,html,#,,,0.000351,0.009026
tr35-keyboards.html#Element_version,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_vkey,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Element_vkeys,,html,#,,,0.00035,0.009026
tr35-keyboards.html#File_and_Dir_Structure,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Goals_and_Nongoals,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Invariants,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Keyboard_IDs,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Keyboards,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Platform_Behaviors_in_Edge_Cases,,html,#,,,0.00035,0.009026
tr35-keyboards.html#Principles_for_Keyboard_Ids,,html,#,,,0.00035,0.009026
tr35-numbers.html,,html,,,,0.00035,0.009026
tr35-numbers.html#Contents,,html,#,,,0.00035,0.009026
tr35-numbers.html#Currencies,,html,#,,,0.00035,0.009026
tr35-numbers.html#Language_Plural_Rules,,html,#,,,0.00035,0.009026
tr35-numbers.html#Number_Elements,,html,#,,,0.00035,0.009026
tr35-numbers.html#Number_Format_Patterns,,html,#,,,0.00035,0.009026
tr35-numbers.html#Number_Symbols,,html,#,,,0.00035,0.009026
tr35-numbers.html#Numbering_Systems,,html,#,,,0.000351,0.009026
tr35-numbers.html#Rule-Based_Number_Formatting,,html,#,,,0.00035,0.009026
tr35-numbers.html#Supplemental_Currency_Data,,html,#,,,0.000352,0.009026
tr53/tr53-2.html,,html,,,,0.000354,0.009006
translation_policy.html,,html,,,,0.000362,0.011616
translations.html,,html,,,,0.000379,0.006165
tutorial-info.html,,html,,,,0.000389,0.020094
